"","Timestamp","Priority","Type","Subtype","Description","Source","IP Address","User","File Name","File Hash","Process","Rule Name","Ban Name"
,"Jul 30 2014 12:49:40 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\wintrv\smartclient\officehost\sccrashreport.dll' [40ef7d701094e0ee6f4133112a0a1f572300cbb8347764db43b01653535d8e7d] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","sccrashreport.dll","40ef7d701094e0ee6f4133112a0a1f572300cbb8347764db43b01653535d8e7d","c:\blp\wintrv\smartclient\officehost\blpaddinhost.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:37 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\wintrv\smartclient\officehost\blpaddinhost.exe' [e75f8ab56a812e6d2f1d28d49a1c9b83e6bc3288482d4d0bdd4532f026a2d819] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","blpaddinhost.exe","e75f8ab56a812e6d2f1d28d49a1c9b83e6bc3288482d4d0bdd4532f026a2d819","c:\program files (x86)\microsoft office\office14\excel.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:36 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\api\office tools\bxlartd.exe' [c573faa12ed193d27f6d44e27e4ff9deb6d4971782b6cf79c308ad8d626267f4] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","bxlartd.exe","c573faa12ed193d27f6d44e27e4ff9deb6d4971782b6cf79c308ad8d626267f4","c:\blp\api\office tools\bloomberg.rtdserver.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:35 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\api\office tools\bloomberg.rtdserver.exe' [48fb89f0afe0befb1239aef7fed12c6d24000123a32da7be2fec98fdeaceeb33] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","bloomberg.rtdserver.exe","48fb89f0afe0befb1239aef7fed12c6d24000123a32da7be2fec98fdeaceeb33","c:\program files (x86)\microsoft office\office14\excel.exe","Report unapproved executables",""
,"Jul 30 2014 12:49:34 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\blp\api\office tools\blpxladdin.xll' [cc874aaece47b5c677f232ae91bb79048c5b111229750c81455834d0bb1d594d] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4792-0943","172.20.9.96","FORDFOUNDATION\b.artemenko","blpxladdin.xll","cc874aaece47b5c677f232ae91bb79048c5b111229750c81455834d0bb1d594d","c:\program files (x86)\microsoft office\office14\excel.exe","Report unapproved executables",""
,"Jul 30 2014 12:35:33 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffzaf0400\ptsff\ptsff\zptsff\pts.vbs' [a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZAFWS3302","172.20.50.184","FORDFOUNDATION\l.maleking","pts.vbs","a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb","c:\windows\system32\wscript.exe","Report unapproved scripts",""
,"Jul 30 2014 12:33:32 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffzaf0400\ptsff\ptsff\zptsff\pts.vbs' [a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZARWS3303","172.20.50.132","FORDFOUNDATION\l.hutheram","pts.vbs","a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb","c:\windows\system32\cscript.exe","Report unapproved scripts",""
,"Jul 30 2014 11:34:59 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffzaf0400\ptsff\ptsff\zptsff\pts.vbs' [a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZARWS3303","172.20.50.132","FORDFOUNDATION\l.hutheram","pts.vbs","a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb","c:\windows\system32\cscript.exe","Report unapproved scripts",""
,"Jul 30 2014 11:32:04 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffind0400\data\ascent payroll\ascentpayroll.exe' [b8e6348e707e4f573c405c71b491502ac53330437b63dd00722021f893b6c559] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\INDWS335","172.20.42.154","FORDFOUNDATION\A.Gupta","ascentpayroll.exe","b8e6348e707e4f573c405c71b491502ac53330437b63dd00722021f893b6c559","c:\windows\explorer.exe","Report unapproved executables",""
,"Jul 30 2014 11:29:22 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\c.looney\appdata\local\temp\_mei60602\hashobjs_ext.pyd' [ffd80375e3bc95b9866a4ae95e68ec664ed024c087a1cf7e50bf82b3ef76e344] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5185-0643","172.20.6.33","FORDFOUNDATION\c.looney","hashobjs_ext.pyd","ffd80375e3bc95b9866a4ae95e68ec664ed024c087a1cf7e50bf82b3ef76e344","c:\program files (x86)\google\drive\googledrivesync.exe","Report unapproved executables",""
,"Jul 30 2014 11:29:22 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\c.looney\appdata\local\temp\_mei60602\pysqlite2._sqlite.pyd' [be53af8cfd583d64608f71a7f572218c30f75bc8f89433b152b2a7f1a32b17e7] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5185-0643","172.20.6.33","FORDFOUNDATION\c.looney","pysqlite2._sqlite.pyd","be53af8cfd583d64608f71a7f572218c30f75bc8f89433b152b2a7f1a32b17e7","c:\program files (x86)\google\drive\googledrivesync.exe","Report unapproved executables",""
,"Jul 30 2014 11:29:22 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\c.looney\appdata\local\temp\_mei60602\pyexpat.pyd' [19993d1b4fd8b31031574cfe0b931c7f7b0137733ad1ec177dfa4b262df00182] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5185-0643","172.20.6.33","FORDFOUNDATION\c.looney","pyexpat.pyd","19993d1b4fd8b31031574cfe0b931c7f7b0137733ad1ec177dfa4b262df00182","c:\program files (x86)\google\drive\googledrivesync.exe","Report unapproved executables",""
,"Jul 30 2014 11:29:21 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\c.looney\appdata\local\temp\_mei60602\pythoncom27.dll' [e502aac9a5f0b66bddd4c29c9986c6aa93daa10ed4c02501fa27575369103bf6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5185-0643","172.20.6.33","FORDFOUNDATION\c.looney","pythoncom27.dll","e502aac9a5f0b66bddd4c29c9986c6aa93daa10ed4c02501fa27575369103bf6","c:\program files (x86)\google\drive\googledrivesync.exe","Report unapproved executables",""
,"Jul 30 2014 11:29:21 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\c.looney\appdata\local\temp\_mei60602\pywintypes27.dll' [c97e1ab93e2d18a76b4bb1c8c43605d7de94d3baaeae0c9e28fd750e943d0335] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5185-0643","172.20.6.33","FORDFOUNDATION\c.looney","pywintypes27.dll","c97e1ab93e2d18a76b4bb1c8c43605d7de94d3baaeae0c9e28fd750e943d0335","c:\program files (x86)\google\drive\googledrivesync.exe","Report unapproved executables",""
,"Jul 30 2014 11:29:20 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\c.looney\appdata\local\temp\_mei60602\python27.dll' [688ef253507dc2e46232af255f51a64a8a724b145acb0c33b5a4941a8df34596] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5185-0643","172.20.6.33","FORDFOUNDATION\c.looney","python27.dll","688ef253507dc2e46232af255f51a64a8a724b145acb0c33b5a4941a8df34596","c:\program files (x86)\google\drive\googledrivesync.exe","Report unapproved executables",""
,"Jul 30 2014 11:13:26 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffzaf0400\ptsff\ptsff\zptsff\pts.vbs' [a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZARWS3303","172.20.50.132","FORDFOUNDATION\l.hutheram","pts.vbs","a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb","c:\windows\system32\cscript.exe","Report unapproved scripts",""
,"Jul 30 2014 11:10:58 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files\hotvirtualkeyboard\hvkdeskband64.dll' [d271339c2e7159a0eb7c81b3b3352ce63a4fb1e6c31aa4380adc891f783baeb3] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\EGYLT025A","172.20.40.131","FORDFOUNDATION\N.El-Mikawy","hvkdeskband64.dll","d271339c2e7159a0eb7c81b3b3352ce63a4fb1e6c31aa4380adc891f783baeb3","c:\windows\explorer.exe","Report unapproved executables",""
,"Jul 30 2014 11:04:42 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\f.degiovanni\appdata\local\temp\dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmp957r2s.dll' [4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4904-0643","172.20.6.26","FORDFOUNDATION\f.degiovanni","dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmp957r2s.dll","4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6","c:\users\f.degiovanni\appdata\roaming\dropbox\bin\dropbox.exe","Report unapproved executables",""
,"Jul 30 2014 10:51:05 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffzaf0400\ptsff\ptsff\zptsff\pts.vbs' [a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZARWS3303","172.20.50.132","FORDFOUNDATION\l.hutheram","pts.vbs","a8a82f278972f6a99f5bbc9b32896fcac76bc1021220da04c3e4d3adee63a6eb","c:\windows\system32\cscript.exe","Report unapproved scripts",""
,"Jul 30 2014 07:52:38 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffind0400\data\ascent payroll\apreportsdll.dll' [bd569d708ddc850ddde6466afabe3d180be1a3cf1c8fd48e2786d7f4f69109bc] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\INDWS336","172.20.42.132","FORDFOUNDATION\N.Uppal","apreportsdll.dll","bd569d708ddc850ddde6466afabe3d180be1a3cf1c8fd48e2786d7f4f69109bc","\\ffind0400\data\ascent payroll\ascentpayroll.exe","Report unapproved executables",""
,"Jul 30 2014 07:31:51 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffind0400\data\ascent payroll\apreportsdll.dll' [bd569d708ddc850ddde6466afabe3d180be1a3cf1c8fd48e2786d7f4f69109bc] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\INDWS336","172.20.42.132","FORDFOUNDATION\N.Uppal","apreportsdll.dll","bd569d708ddc850ddde6466afabe3d180be1a3cf1c8fd48e2786d7f4f69109bc","\\ffind0400\data\ascent payroll\ascentpayroll.exe","Report unapproved executables",""
,"Jul 30 2014 07:31:03 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File '\\ffind0400\data\ascent payroll\ascentpayroll.exe' [b8e6348e707e4f573c405c71b491502ac53330437b63dd00722021f893b6c559] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\INDWS336","172.20.42.132","FORDFOUNDATION\N.Uppal","ascentpayroll.exe","b8e6348e707e4f573c405c71b491502ac53330437b63dd00722021f893b6c559","c:\windows\explorer.exe","Report unapproved executables",""
,"Jul 30 2014 06:48:49 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\i.tumuhimbise\appdata\local\temp\dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmpw_hqrc.dll' [4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\KENWS239","172.20.46.108","FORDFOUNDATION\i.tumuhimbise","dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmpw_hqrc.dll","4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6","c:\users\i.tumuhimbise\appdata\roaming\dropbox\bin\dropbox.exe","Report unapproved executables",""
,"Jul 30 2014 05:34:56 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\t.sunder\appdata\local\temp\dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmp90q0z0.dll' [4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\INDWS350","172.20.42.152","FORDFOUNDATION\t.sunder","dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmp90q0z0.dll","4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6","c:\users\t.sunder\appdata\roaming\dropbox\bin\dropbox.exe","Report unapproved executables",""
,"Jul 30 2014 04:49:50 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.chen\desktop\ziwei研究组电子杂志.exe' [d36b24ed6d884e1bb259f7041b56bb2e13d5a3895ecb8801847159fef529924c] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\CHNWS128","172.20.38.162","NT AUTHORITY\SYSTEM","ziwei研究组电子杂志.exe","d36b24ed6d884e1bb259f7041b56bb2e13d5a3895ecb8801847159fef529924c","c:\windows\system32\svchost.exe","Report unapproved executables",""
,"Jul 30 2014 04:49:50 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.chen\desktop\ziwei研究组电子杂志.exe' [d36b24ed6d884e1bb259f7041b56bb2e13d5a3895ecb8801847159fef529924c] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\CHNWS128","172.20.38.162","FORDFOUNDATION\n.chen","ziwei研究组电子杂志.exe","d36b24ed6d884e1bb259f7041b56bb2e13d5a3895ecb8801847159fef529924c","c:\windows\explorer.exe","Report unapproved executables",""
,"Jul 30 2014 04:10:03 AM","Info","Policy Enforcement","Execution block (still analyzing)","File 'c:\windows\syswow64\dxva2.dll' [68e2367b9aa21c1bde7fea566d5f0dbdf1e246cb53e949622f8edc810aa95956] was blocked because Parity Agent did not have time to analyze it.","FORDFOUNDATION\INDWS338","172.20.42.133","FORDFOUNDATION\v.saberwal","dxva2.dll","68e2367b9aa21c1bde7fea566d5f0dbdf1e246cb53e949622f8edc810aa95956","c:\users\v.saberwal\appdata\local\google\chrome\application\chrome.exe","Block unanalyzed scripts and executables",""
,"Jul 30 2014 04:10:00 AM","Info","Policy Enforcement","Execution block (still analyzing)","File 'c:\windows\syswow64\msidle.dll' [0d7d39c0a5a2c24faadca41658a1c62d13180b462c78103bdf6dbd76b64dd79a] was blocked because Parity Agent did not have time to analyze it.","FORDFOUNDATION\INDWS338","172.20.42.133","FORDFOUNDATION\v.saberwal","msidle.dll","0d7d39c0a5a2c24faadca41658a1c62d13180b462c78103bdf6dbd76b64dd79a","c:\windows\syswow64\searchprotocolhost.exe","Block unanalyzed scripts and executables",""
,"Jul 30 2014 04:09:59 AM","Info","Policy Enforcement","Execution block (still analyzing)","File 'c:\windows\system32\pstorsvc.dll' [37c890abcac01f610f00e900a59b08cf4f17bfc49459eebf0058efe02fd628ee] was blocked because Parity Agent did not have time to analyze it.","FORDFOUNDATION\INDWS338","172.20.42.133","NT AUTHORITY\SYSTEM","pstorsvc.dll","37c890abcac01f610f00e900a59b08cf4f17bfc49459eebf0058efe02fd628ee","c:\windows\system32\lsass.exe","Block unanalyzed scripts and executables",""
,"Jul 30 2014 04:00:54 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\v.saberwal\appdata\local\temp\dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmpxhgjwi.dll' [4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\INDWS338","172.20.42.133","FORDFOUNDATION\v.saberwal","dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmpxhgjwi.dll","4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6","c:\users\v.saberwal\appdata\roaming\dropbox\bin\dropbox.exe","Report unapproved executables",""
,"Jul 30 2014 03:45:36 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\programdata\symantec\symantec endpoint protection\12.1.3001.165.105\data\definitions\bashdefs\tmp48f.tmp\umengx86.dll' [                                                                ] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\CHNWS128","172.20.38.162","FORDFOUNDATION\n.chen","umengx86.dll","","c:\users\n.chen\desktop\ziwei研究组电子杂志.exe","Report unapproved executables",""
,"Jul 30 2014 03:45:36 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.chen\desktop\ziwei研究组电子杂志.exe' [17e51fa1c63ab8caabe4a91118285ad77c7ad6c9358f8a705862398696da766c] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\CHNWS128","172.20.38.162","NT AUTHORITY\SYSTEM","ziwei研究组电子杂志.exe","17e51fa1c63ab8caabe4a91118285ad77c7ad6c9358f8a705862398696da766c","c:\windows\system32\svchost.exe","Report unapproved executables",""
,"Jul 30 2014 03:45:35 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\n.chen\desktop\ziwei研究组电子杂志.exe' [17e51fa1c63ab8caabe4a91118285ad77c7ad6c9358f8a705862398696da766c] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\CHNWS128","172.20.38.162","FORDFOUNDATION\n.chen","ziwei研究组电子杂志.exe","17e51fa1c63ab8caabe4a91118285ad77c7ad6c9358f8a705862398696da766c","c:\windows\explorer.exe","Report unapproved executables",""
,"Jul 30 2014 03:36:55 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\programdata\symantec\symantec endpoint protection\12.1.3001.165.105\data\definitions\ipsdefs\tmp394c.tmp\scxpx86.dll' [                                                                ] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5152-0742","172.20.7.164","FORDFOUNDATION\D.Levine","scxpx86.dll","","c:\program files (x86)\mozilla firefox\firefox.exe","Report unapproved executables",""
,"Jul 30 2014 03:26:28 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\softwaredistribution\download\install\am_delta_patch_1.179.1432.0.exe' [9ec0a22a8067d378538047f17c27e6e2d1c2a8977da40b7ffc4edfa1a351dc47] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS50160102B","172.20.11.175","NT AUTHORITY\SYSTEM","am_delta_patch_1.179.1432.0.exe","9ec0a22a8067d378538047f17c27e6e2d1c2a8977da40b7ffc4edfa1a351dc47","c:\windows\system32\wuauclt.exe","Report unapproved executables",""
,"Jul 30 2014 01:14:57 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\appdata\roaming\dropbox\bin\dropboxext.24.dll' [362e960bd1d1c984aa09b116ef734df02824589ae7b992a8705961b0d0d92ecc] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropboxext.24.dll","362e960bd1d1c984aa09b116ef734df02824589ae7b992a8705961b0d0d92ecc","c:\windows\syswow64\regsvr32.exe","Report unapproved executables",""
,"Jul 30 2014 01:14:56 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\appdata\roaming\dropbox\bin\dropboxext64.24.dll' [2a319c49edd2cfed3d09e53b32adb8fe341bf8c2d4f45bdd6386bc991dde960a] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropboxext64.24.dll","2a319c49edd2cfed3d09e53b32adb8fe341bf8c2d4f45bdd6386bc991dde960a","c:\windows\system32\regsvr32.exe","Report unapproved executables",""
,"Jul 30 2014 01:14:56 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\appdata\roaming\dropbox\bin\dropboxext64.24.dll' [2a319c49edd2cfed3d09e53b32adb8fe341bf8c2d4f45bdd6386bc991dde960a] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropboxext64.24.dll","2a319c49edd2cfed3d09e53b32adb8fe341bf8c2d4f45bdd6386bc991dde960a","c:\windows\syswow64\regsvr32.exe","Report unapproved executables",""
,"Jul 30 2014 01:14:48 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\appdata\local\temp\dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmprofyve.dll' [4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmprofyve.dll","4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6","c:\users\r.davila\appdata\roaming\dropbox\bin\dropbox.exe","Report unapproved executables",""
,"Jul 30 2014 01:14:38 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\appdata\roaming\dropbox\bin\dropbox.exe' [2ca3e625d662db4b1218c1f1f39231cf2e7d27a38d80645c39891a9ea65abc4a] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropbox.exe","2ca3e625d662db4b1218c1f1f39231cf2e7d27a38d80645c39891a9ea65abc4a","c:\users\r.davila\dropbox\.dropbox.cache\dropbox-upgrade-2.10.3.exe","Report unapproved executables",""
,"Jul 30 2014 01:14:37 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\appdata\roaming\dropbox\bin\dropboxext64.24.dll' [2a319c49edd2cfed3d09e53b32adb8fe341bf8c2d4f45bdd6386bc991dde960a] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropboxext64.24.dll","2a319c49edd2cfed3d09e53b32adb8fe341bf8c2d4f45bdd6386bc991dde960a","c:\windows\system32\regsvr32.exe","Report unapproved executables",""
,"Jul 30 2014 01:14:36 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\appdata\roaming\dropbox\bin\dropboxext64.24.dll' [2a319c49edd2cfed3d09e53b32adb8fe341bf8c2d4f45bdd6386bc991dde960a] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropboxext64.24.dll","2a319c49edd2cfed3d09e53b32adb8fe341bf8c2d4f45bdd6386bc991dde960a","c:\windows\syswow64\regsvr32.exe","Report unapproved executables",""
,"Jul 30 2014 01:14:17 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\appdata\roaming\dropbox\bin\update\dropbox.exe' [2ca3e625d662db4b1218c1f1f39231cf2e7d27a38d80645c39891a9ea65abc4a] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropbox.exe","2ca3e625d662db4b1218c1f1f39231cf2e7d27a38d80645c39891a9ea65abc4a","c:\users\r.davila\dropbox\.dropbox.cache\dropbox-upgrade-2.10.3.exe","Report unapproved executables",""
,"Jul 30 2014 01:13:50 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.davila\dropbox\.dropbox.cache\dropbox-upgrade-2.10.3.exe' [00c62db23f6bf959c73b5c8f3b6c8db84ec26e728ba569c3085d979766c76e79] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\MEXLT0361","172.21.215.11","FORDFOUNDATION\R.Davila","dropbox-upgrade-2.10.3.exe","00c62db23f6bf959c73b5c8f3b6c8db84ec26e728ba569c3085d979766c76e79","c:\users\r.davila\appdata\roaming\dropbox\bin\dropbox.exe","Report unapproved executables",""
,"Jul 29 2014 11:39:29 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\gbplugin\gbpdist.dll' [cda9d09386622b4b0c8e46a1190155c197138884af2d34a73ea20aa408ea1078] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\BRALT2118","172.21.215.12","FORDFOUNDATION\g.sanches","gbpdist.dll","cda9d09386622b4b0c8e46a1190155c197138884af2d34a73ea20aa408ea1078","c:\program files (x86)\internet explorer\iexplore.exe","Report unapproved executables",""
,"Jul 29 2014 11:37:06 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'e:\ontologybackup\tuesday.bat' [16e1127342d3a0410c3acc2a1e9205622fde030350859235e0394f2986cc77ec] was blocked because it was unapproved.","FORDFOUNDATION\FFSMQ0503","172.21.19.84","FORDFOUNDATION\ADM_SharePoint","tuesday.bat","16e1127342d3a0410c3acc2a1e9205622fde030350859235e0394f2986cc77ec","c:\windows\system32\cmd.exe","Block unapproved scripts",""
,"Jul 29 2014 10:30:45 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\winsxs\temp\pendingdeletes\$$deleteme.secur32.dll.01cfab7cbbbc5a92.000c' [a12a3cb0c04fd02a17e202fee79ea1b4009dae4b5db8b9b9d4919d1ffb270cf3] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4780-0843","172.20.8.97","NT AUTHORITY\SYSTEM","$$deleteme.secur32.dll.01cfab7cbbbc5a92.000c","a12a3cb0c04fd02a17e202fee79ea1b4009dae4b5db8b9b9d4919d1ffb270cf3","c:\program files (x86)\rdsagent\rdsagent.exe","Report unapproved executables",""
,"Jul 29 2014 10:28:43 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\s.rao\appdata\local\temp\dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmpfu_eik.dll' [4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCLT4786-0443","172.21.215.11","FORDFOUNDATION\S.Rao","dropbox_sqlite_ext.{5f3e3153-5bce-5766-8f84-3e3e7ecf0d81}.tmpfu_eik.dll","4309ea1ab345764e45d14c41b00c83751ab5a6f08fa611bbf4e497c0f508e4a6","c:\users\s.rao\appdata\roaming\dropbox\bin\dropbox.exe","Report unapproved executables",""
