"Timestamp","Priority","Type","Subtype","Description","Source","IP Address","User","File Name","File Hash","Process Name","Rule Name","Ban Name"
"Oct 8 2014 12:49:49 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\nssdbm3.dll' [03f215a0c553e7d96b13fd5db596226b335c426c5598b95cd063ffbb6cebb981] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","nssdbm3.dll","03f215a0c553e7d96b13fd5db596226b335c426c5598b95cd063ffbb6cebb981","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:49 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\softokn3.dll' [f294e7b8a05b82878e59bc341672261f30ca6db983f8046363771b62ec493b3b] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","softokn3.dll","f294e7b8a05b82878e59bc341672261f30ca6db983f8046363771b62ec493b3b","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\components\jar50.dll' [eec869fda1ccf32ad15a1db400c3057b36a005769c1ab9daadc3ffd4c985b10e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","jar50.dll","eec869fda1ccf32ad15a1db400c3057b36a005769c1ab9daadc3ffd4c985b10e","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\sqlite3.dll' [184805e1301ada286c285f72d736ef2850f702efd394462ff426e19526e0e148] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","sqlite3.dll","184805e1301ada286c285f72d736ef2850f702efd394462ff426e19526e0e148","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\ssl3.dll' [fddc1439f224f6f6b52e9edbe2b1787eef30355903c716b7ae63042159c15357] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","ssl3.dll","fddc1439f224f6f6b52e9edbe2b1787eef30355903c716b7ae63042159c15357","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\nssutil3.dll' [02e7392627aa4f28ea2a10afe75b2f8a95337fcae7c70705ad9b69470fc9d153] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","nssutil3.dll","02e7392627aa4f28ea2a10afe75b2f8a95337fcae7c70705ad9b69470fc9d153","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\nss3.dll' [eb042dde2bdc5ecc21aff06bec2923837c3210c5cf58e59511e8b0d2a61d2cae] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","nss3.dll","eb042dde2bdc5ecc21aff06bec2923837c3210c5cf58e59511e8b0d2a61d2cae","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\smime3.dll' [de57e0ec916cd98ac4f02564ba8a2162f79905931239715316e2bcc3085a5178] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","smime3.dll","de57e0ec916cd98ac4f02564ba8a2162f79905931239715316e2bcc3085a5178","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\plds4.dll' [828c286964e7ae37b8eb0b8f7a5c543f5176fc4325e47bc0eba2f1e423c534d9] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","plds4.dll","828c286964e7ae37b8eb0b8f7a5c543f5176fc4325e47bc0eba2f1e423c534d9","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\plc4.dll' [d9686951561a826d52033dfc52c4424fecf46e6673ea07c8163329efc0ce0165] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","plc4.dll","d9686951561a826d52033dfc52c4424fecf46e6673ea07c8163329efc0ce0165","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\xpcom_core.dll' [aa92d987eff0902a7c6d747fac7917be08d3a8ed60e82312ed6c18f87770488d] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","xpcom_core.dll","aa92d987eff0902a7c6d747fac7917be08d3a8ed60e82312ed6c18f87770488d","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\nspr4.dll' [eea0929ed692451eea91f97dd093b74ebaac8a7a8d6f65fd2bb4fb04a90ff528] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","nspr4.dll","eea0929ed692451eea91f97dd093b74ebaac8a7a8d6f65fd2bb4fb04a90ff528","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:46 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\js3250.dll' [ae02f43e184e0823f161c615eb4a641863da7a0c78df9240751ea1496713cc19] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","js3250.dll","ae02f43e184e0823f161c615eb4a641863da7a0c78df9240751ea1496713cc19","celtx.exe","Report unapproved executables",""
"Oct 8 2014 12:49:44 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\celtx.exe' [24af700c076b4e819bd690298c189dc9f2ceaa776a594b24e9c74963d9901443] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","celtx.exe","24af700c076b4e819bd690298c189dc9f2ceaa776a594b24e9c74963d9901443","explorer.exe","Report unapproved executables",""
"Oct 8 2014 12:07:27 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\h.haithar\appdata\local\microsoft\bingbar\apps\mail_15642ee020d2449d86382022aa6f2548\7.3.100\mailcomm.dll' [03610b97114af4b075a3b9fab921b49ddbc45e6be4eadaf1fa95d2ccf59a14af] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZAFWS3332","172.20.50.136","FORDFOUNDATION\h.haithar","mailcomm.dll","03610b97114af4b075a3b9fab921b49ddbc45e6be4eadaf1fa95d2ccf59a14af","bingsurrogate.exe","Report unapproved executables",""
"Oct 8 2014 11:39:27 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\substation\appdata\local\google\chrome\temp\source17432_6883\chrome-bin\38.0.2125.101\ffmpegsumo.dll' [                                                                ] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\INDWS345A","172.20.42.162","FORDFOUNDATION\substation","ffmpegsumo.dll","","chrome.exe","Report unapproved executables",""
"Oct 8 2014 09:29:09 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\substation\appdata\local\google\chrome\temp\source17432_6883\chrome-bin\38.0.2125.101\pdf.dll' [                                                                ] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\INDWS345A","172.20.42.162","FORDFOUNDATION\substation","pdf.dll","","chrome.exe","Report unapproved executables",""
"Oct 8 2014 07:28:45 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\ta.china\appdata\local\apps\2.0\bewg6twd.hb8\vc0ntb1o.avb\dell..tion_0f612f649c4a10af_0005.000a_17ece8424e43daec\en\dellsystemdetect.localization.resources.dll' [edd00b5845413f7932f499921169dbf30676fc9a7898d9f52a17478efdebe876] was blocked because it was unapproved.","FORDFOUNDATION\CHNWS125","172.20.38.177","FORDFOUNDATION\ta.china","dellsystemdetect.localization.resources.dll","edd00b5845413f7932f499921169dbf30676fc9a7898d9f52a17478efdebe876","dellsystemdetect.exe","Block unapproved executables",""
"Oct 8 2014 07:01:46 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\h.haithar\appdata\local\microsoft\bingbar\apps\mail_15642ee020d2449d86382022aa6f2548\7.3.100\mailcomm.dll' [03610b97114af4b075a3b9fab921b49ddbc45e6be4eadaf1fa95d2ccf59a14af] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZAFWS3332","172.20.50.136","FORDFOUNDATION\h.haithar","mailcomm.dll","03610b97114af4b075a3b9fab921b49ddbc45e6be4eadaf1fa95d2ccf59a14af","bingsurrogate.exe","Report unapproved executables",""
"Oct 8 2014 06:59:23 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\h.haithar\appdata\local\microsoft\bingbar\apps\mail_15642ee020d2449d86382022aa6f2548\7.3.100\mailcomm.dll' [03610b97114af4b075a3b9fab921b49ddbc45e6be4eadaf1fa95d2ccf59a14af] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZAFWS3332","172.20.50.136","FORDFOUNDATION\h.haithar","mailcomm.dll","03610b97114af4b075a3b9fab921b49ddbc45e6be4eadaf1fa95d2ccf59a14af","bingsurrogate.exe","Report unapproved executables",""
"Oct 8 2014 06:57:41 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\h.haithar\appdata\local\microsoft\bingbar\apps\mail_15642ee020d2449d86382022aa6f2548\7.3.100\mailcomm.dll' [03610b97114af4b075a3b9fab921b49ddbc45e6be4eadaf1fa95d2ccf59a14af] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\ZAFWS3332","172.20.50.136","FORDFOUNDATION\h.haithar","mailcomm.dll","03610b97114af4b075a3b9fab921b49ddbc45e6be4eadaf1fa95d2ccf59a14af","bingsurrogate.exe","Report unapproved executables",""
"Oct 8 2014 06:20:55 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\system32\drivers\androidusb.sys' [1035066d48bd179855bca7f62efa1b951e6e839d2e29e15a31844e18a126dd41] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\KENWS218-B","172.20.46.166","NT AUTHORITY\SYSTEM","androidusb.sys","1035066d48bd179855bca7f62efa1b951e6e839d2e29e15a31844e18a126dd41","ntoskrnl.exe","Report unapproved executables",""
"Oct 8 2014 05:29:14 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\worldcard\bin\wmdllloader.dll' [fa39113637a697e634bb5bfb9c39d3011c29d91f857b2abfc0008ef276e93049] was blocked because it was unapproved.","FORDFOUNDATION\CHNWS128","172.20.38.162","FORDFOUNDATION\YQ.Li","wmdllloader.dll","fa39113637a697e634bb5bfb9c39d3011c29d91f857b2abfc0008ef276e93049","worldcard.exe","Block unapproved executables",""
"Oct 8 2014 05:22:35 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\videolan\vlc\axvlc.dll' [282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374] was blocked because it was unapproved.","FORDFOUNDATION\CHNLT112","172.20.38.165","FORDFOUNDATION\x.li","axvlc.dll","282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374","iexplore.exe","Block unapproved executables",""
"Oct 8 2014 05:16:25 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\videolan\vlc\axvlc.dll' [282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374] was blocked because it was unapproved.","FORDFOUNDATION\CHNLT112","172.20.38.165","FORDFOUNDATION\x.li","axvlc.dll","282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374","iexplore.exe","Block unapproved executables",""
"Oct 8 2014 05:14:13 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\videolan\vlc\axvlc.dll' [282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374] was blocked because it was unapproved.","FORDFOUNDATION\CHNLT112","172.20.38.165","FORDFOUNDATION\x.li","axvlc.dll","282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374","iexplore.exe","Block unapproved executables",""
"Oct 8 2014 05:14:13 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\videolan\vlc\axvlc.dll' [282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374] was blocked because it was unapproved.","FORDFOUNDATION\CHNLT112","172.20.38.165","FORDFOUNDATION\x.li","axvlc.dll","282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374","iexplore.exe","Block unapproved executables",""
"Oct 8 2014 05:02:59 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\videolan\vlc\axvlc.dll' [282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374] was blocked because it was unapproved.","FORDFOUNDATION\CHNLT112","172.20.38.165","FORDFOUNDATION\x.li","axvlc.dll","282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374","iexplore.exe","Block unapproved executables",""
"Oct 8 2014 05:02:24 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\videolan\vlc\axvlc.dll' [282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374] was blocked because it was unapproved.","FORDFOUNDATION\CHNLT112","172.20.38.165","FORDFOUNDATION\x.li","axvlc.dll","282740014b99fe627dd7498938038b6132104769190e2e6ddd6fc9941af51374","iexplore.exe","Block unapproved executables",""
"Oct 8 2014 02:47:19 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\ta.china\appdata\local\apps\2.0\bewg6twd.hb8\vc0ntb1o.avb\dell..tion_0f612f649c4a10af_0005.000a_17ece8424e43daec\en\dellsystemdetect.localization.resources.dll' [edd00b5845413f7932f499921169dbf30676fc9a7898d9f52a17478efdebe876] was blocked because it was unapproved.","FORDFOUNDATION\CHNWS125","172.20.38.177","FORDFOUNDATION\ta.china","dellsystemdetect.localization.resources.dll","edd00b5845413f7932f499921169dbf30676fc9a7898d9f52a17478efdebe876","dellsystemdetect.exe","Block unapproved executables",""
"Oct 8 2014 01:25:21 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\ta.china\appdata\local\apps\2.0\bewg6twd.hb8\vc0ntb1o.avb\dell..tion_0f612f649c4a10af_0005.000a_17ece8424e43daec\en\dellsystemdetect.localization.resources.dll' [edd00b5845413f7932f499921169dbf30676fc9a7898d9f52a17478efdebe876] was blocked because it was unapproved.","FORDFOUNDATION\CHNWS125","172.20.38.177","FORDFOUNDATION\ta.china","dellsystemdetect.localization.resources.dll","edd00b5845413f7932f499921169dbf30676fc9a7898d9f52a17478efdebe876","dellsystemdetect.exe","Block unapproved executables",""
"Oct 8 2014 12:07:27 AM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\winsxs\temp\pendingdeletes\$$deleteme.sspicli.dll.01cfe28bd4cc20f3.0004' [                                                                ] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS4794-0742","172.20.7.158","NT AUTHORITY\SYSTEM","$$deleteme.sspicli.dll.01cfe28bd4cc20f3.0004","","taskeng.exe","Report unapproved executables",""
"Oct 7 2014 09:40:02 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\windows\temp\_ir_tu2_temp_1\irzip.lmd' [b1d22e20b8225402b76387421d0f1e10986724d4d9dac1441de2530507aa913c] was blocked because it was unapproved.","FORDFOUNDATION\FFNYC-60-637","172.21.14.137","NT AUTHORITY\SYSTEM","irzip.lmd","b1d22e20b8225402b76387421d0f1e10986724d4d9dac1441de2530507aa913c","update.exe","Block unapproved executables",""
"Oct 7 2014 08:37:18 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\ibm\client access\shared\cwbnetnt.dll' [00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77] was blocked because it was unapproved.","FORDFOUNDATION\NYCWS3508-0243","172.20.2.45","NT AUTHORITY\SYSTEM","cwbnetnt.dll","00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77","mpnotify.exe","Block unapproved executables",""
"Oct 7 2014 08:35:44 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\ibm\client access\shared\cwbnetnt.dll' [00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77] was blocked because it was unapproved.","FORDFOUNDATION\NYCWS3508-0243","172.20.2.45","NT AUTHORITY\SYSTEM","cwbnetnt.dll","00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77","mpnotify.exe","Block unapproved executables",""
"Oct 7 2014 08:32:19 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\ibm\client access\shared\cwbnetnt.dll' [00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77] was blocked because it was unapproved.","FORDFOUNDATION\NYCWS3508-0243","172.20.2.45","NT AUTHORITY\SYSTEM","cwbnetnt.dll","00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77","mpnotify.exe","Block unapproved executables",""
"Oct 7 2014 08:31:11 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\ibm\client access\shared\cwbnetnt.dll' [00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77] was blocked because it was unapproved.","FORDFOUNDATION\NYCWS3508-0243","172.20.2.45","NT AUTHORITY\SYSTEM","cwbnetnt.dll","00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77","mpnotify.exe","Block unapproved executables",""
"Oct 7 2014 08:20:50 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\ibm\client access\shared\cwbnetnt.dll' [00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77] was blocked because it was unapproved.","FORDFOUNDATION\NYCWS3508-0243","172.20.2.45","NT AUTHORITY\SYSTEM","cwbnetnt.dll","00e3259d5bc05ffc1d631b4e2fb9c273efd935d098e7aea1e5b017903cdc3d77","rdsagent.exe","Block unapproved executables",""
"Oct 7 2014 07:03:45 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.cordoba\appdata\local\temp\ced1b778-5748-476d-a53f-890c0272e5f4.bat' [442da08b49216d0f36858b29f7aa3b503ca9f0dbab8afa0e6df4bfd4e4a2dbe9] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCLT5371-0443","172.21.215.123","FORDFOUNDATION\R.Cordoba","ced1b778-5748-476d-a53f-890c0272e5f4.bat","442da08b49216d0f36858b29f7aa3b503ca9f0dbab8afa0e6df4bfd4e4a2dbe9","cmd.exe","Report unapproved scripts",""
"Oct 7 2014 07:03:39 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.cordoba\appdata\local\temp\ced1b778-5748-476d-a53f-890c0272e5f4.bat' [442da08b49216d0f36858b29f7aa3b503ca9f0dbab8afa0e6df4bfd4e4a2dbe9] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCLT5371-0443","172.21.215.123","FORDFOUNDATION\R.Cordoba","ced1b778-5748-476d-a53f-890c0272e5f4.bat","442da08b49216d0f36858b29f7aa3b503ca9f0dbab8afa0e6df4bfd4e4a2dbe9","install_flashplayer15x32ax_gtbd_chrd_dn_aaa_aih.exe","Report unapproved executables",""
"Oct 7 2014 07:00:31 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.cordoba\appdata\local\adobe\aih.c5338eeb815d6241c876548b7c4f6f99baf6ebdd\gccheck.exe' [fc1bb5027695b55a818acdb0b2e7545233d62afd8ca2d30be017fb24fa39c918] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCLT5371-0443","172.21.215.123","FORDFOUNDATION\R.Cordoba","gccheck.exe","fc1bb5027695b55a818acdb0b2e7545233d62afd8ca2d30be017fb24fa39c918","install_flashplayer15x32ax_gtbd_chrd_dn_aaa_aih.exe","Report unapproved executables",""
"Oct 7 2014 07:00:30 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.cordoba\appdata\local\adobe\aih.c5338eeb815d6241c876548b7c4f6f99baf6ebdd\gtbcheck.exe' [95381e7ca60746ca0c73ff1d22a6398ff4e0bf1371e0efa5f0c159c06820764f] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCLT5371-0443","172.21.215.123","FORDFOUNDATION\R.Cordoba","gtbcheck.exe","95381e7ca60746ca0c73ff1d22a6398ff4e0bf1371e0efa5f0c159c06820764f","install_flashplayer15x32ax_gtbd_chrd_dn_aaa_aih.exe","Report unapproved executables",""
"Oct 7 2014 07:00:27 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.cordoba\appdata\local\adobe\aih.c5338eeb815d6241c876548b7c4f6f99baf6ebdd\gccheck.exe' [fc1bb5027695b55a818acdb0b2e7545233d62afd8ca2d30be017fb24fa39c918] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCLT5371-0443","172.21.215.123","NT AUTHORITY\SYSTEM","gccheck.exe","fc1bb5027695b55a818acdb0b2e7545233d62afd8ca2d30be017fb24fa39c918","svchost.exe","Report unapproved executables",""
"Oct 7 2014 07:00:10 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\users\r.cordoba\appdata\local\adobe\aih.c5338eeb815d6241c876548b7c4f6f99baf6ebdd\downloader.dll' [f13b4dfc3bd4d51b853e769057ab41a9cfc7be9e2c7effdb996470410e31a514] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCLT5371-0443","172.21.215.123","FORDFOUNDATION\R.Cordoba","downloader.dll","f13b4dfc3bd4d51b853e769057ab41a9cfc7be9e2c7effdb996470410e31a514","install_flashplayer15x32ax_gtbd_chrd_dn_aaa_aih.exe","Report unapproved executables",""
"Oct 7 2014 06:30:13 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\nssckbi.dll' [0dd1442ffd3717effac215b753703b47329685c78d8242fb4db27b55ce960073] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","nssckbi.dll","0dd1442ffd3717effac215b753703b47329685c78d8242fb4db27b55ce960073","celtx.exe","Report unapproved executables",""
"Oct 7 2014 06:30:13 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\freebl3.dll' [281ee4fbeb60e13a4e651f8eed3d918d411e740b058dd13a3b5857ce15ed61a2] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","freebl3.dll","281ee4fbeb60e13a4e651f8eed3d918d411e740b058dd13a3b5857ce15ed61a2","celtx.exe","Report unapproved executables",""
"Oct 7 2014 06:30:13 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\nssdbm3.dll' [03f215a0c553e7d96b13fd5db596226b335c426c5598b95cd063ffbb6cebb981] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","nssdbm3.dll","03f215a0c553e7d96b13fd5db596226b335c426c5598b95cd063ffbb6cebb981","celtx.exe","Report unapproved executables",""
"Oct 7 2014 06:30:13 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\softokn3.dll' [f294e7b8a05b82878e59bc341672261f30ca6db983f8046363771b62ec493b3b] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","softokn3.dll","f294e7b8a05b82878e59bc341672261f30ca6db983f8046363771b62ec493b3b","celtx.exe","Report unapproved executables",""
"Oct 7 2014 06:30:09 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\components\jar50.dll' [eec869fda1ccf32ad15a1db400c3057b36a005769c1ab9daadc3ffd4c985b10e] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","jar50.dll","eec869fda1ccf32ad15a1db400c3057b36a005769c1ab9daadc3ffd4c985b10e","celtx.exe","Report unapproved executables",""
"Oct 7 2014 06:30:09 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\sqlite3.dll' [184805e1301ada286c285f72d736ef2850f702efd394462ff426e19526e0e148] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","sqlite3.dll","184805e1301ada286c285f72d736ef2850f702efd394462ff426e19526e0e148","celtx.exe","Report unapproved executables",""
"Oct 7 2014 06:30:09 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\ssl3.dll' [fddc1439f224f6f6b52e9edbe2b1787eef30355903c716b7ae63042159c15357] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","ssl3.dll","fddc1439f224f6f6b52e9edbe2b1787eef30355903c716b7ae63042159c15357","celtx.exe","Report unapproved executables",""
"Oct 7 2014 06:30:09 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\nssutil3.dll' [02e7392627aa4f28ea2a10afe75b2f8a95337fcae7c70705ad9b69470fc9d153] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","nssutil3.dll","02e7392627aa4f28ea2a10afe75b2f8a95337fcae7c70705ad9b69470fc9d153","celtx.exe","Report unapproved executables",""
"Oct 7 2014 06:30:09 PM","Notice","Policy Enforcement","Execution block (unapproved file)","File 'c:\program files (x86)\celtx\nss3.dll' [eb042dde2bdc5ecc21aff06bec2923837c3210c5cf58e59511e8b0d2a61d2cae] would have blocked if policy setting were not in Report Only mode.","FORDFOUNDATION\NYCWS5133-0343","172.20.3.36","FORDFOUNDATION\C.Mullen","nss3.dll","eb042dde2bdc5ecc21aff06bec2923837c3210c5cf58e59511e8b0d2a61d2cae","celtx.exe","Report unapproved executables",""
